id,id_scanned_kanban,kanban,location,delivery,line_no,stock_address,supplier_name,parts_code,parts_name,quantity,kanban_num,scooter_station,scan_date_time,request_date_time,requested_by,print_date_time,selector_ip,selection_date_time,status
6451927,REQ:2202010674365,"F11014570457000MMB               00063149 K'L                                                       ",4570,4570,3149 K'L,AX20101,NULL,00MMB,"A/B-TGSS-F01-2   ",20,6,FA11,2022-02-01 06:49:11.00,2022-02-01 06:50:24.00,DI-zeKr0cloeEdfgCHj8,2022-02-01 06:53:57.00,172.25.118.197,2022-02-01 06:53:54.00,Ongoing Picking
6451928,REQ:2202010674365,"F11014570457000MMB               00063149 K'L                                                       ",4570,4570,3149 K'L,AX20101,NULL,00MMB,"A/B-TGSS-F01-2   ",20,6,FA11,2022-02-01 06:49:12.00,2022-02-01 06:50:24.00,DI-zeKr0cloeEdfgCHj8,2022-02-01 06:53:57.00,172.25.118.197,2022-02-01 06:53:54.00,Ongoing Picking
6452279,REQ:22020107456ec,"F11014570457000BYS               00234123 KL                                                        ",4570,4570,4123 KL,F60301,6098-9873,00BYS,"LEV-LIF78200-B   ",100,23,FA16,2022-02-01 07:02:44.00,2022-02-01 07:04:10.00,PD-GKDHGKDMGKLDLKVMS40626596DHJ4D,2022-02-01 07:04:21.00,172.25.117.170,2022-02-01 07:04:19.00,Ongoing Picking
6452710,REQ:22020108da6ac,"F110145704570003JA               008741131                                                          ",4570,4570,41131,F70601,1903886-6,003JA,"ANSS-A-16FC   ",250,87,FA13,2022-02-01 08:19:42.00,2022-02-01 08:20:33.00,DI-VjOnBKxrLIxvMpjf1,2022-02-01 08:20:59.00,172.25.117.170,2022-02-01 08:20:54.00,Ongoing Picking
6453057,REQ:22020108c51ee,"F11014570457001U7N               00024123 KL                                                        ",4570,4570,4123 KL,V30101,NULL,01U7N,"TWWB5X290-2403   ",100,2,FA16,2022-02-01 08:33:53.00,2022-02-01 08:34:23.00,DI-svtObzgh6SE3I28kf,2022-02-01 08:35:13.00,172.25.117.170,2022-02-01 08:35:08.00,Ongoing Picking
6453088,REQ:220201089016b,"F11014570457040478               00094124 KL                                                        ",4570,4570,4124 KL,E190605,4A1462-0000,40478,"SSG-TP-10FA-B   ",100,9,FA16,2022-02-01 08:36:22.00,2022-02-01 08:36:34.00,DI-00iAYjv3DMZyxOS12,2022-02-01 08:39:02.00,172.25.117.170,2022-02-01 08:38:59.00,Ongoing Picking
6453096,REQ:220201089016b,"F11014570457034484               00244124 KL                                                        ",4570,4570,4124 KL,I10301,7321-9847-30,34484,"HD-30170   ",100,24,FA16,2022-02-01 08:36:21.00,2022-02-01 08:36:34.00,DI-00iAYjv3DMZyxOS12,2022-02-01 08:39:02.00,172.25.117.170,2022-02-01 08:38:59.00,Ongoing Picking
6453106,REQ:220201089016b,"F11014570457014145               01524124 KL                                                        ",4570,4570,4124 KL,P410201,#234WS 0.13X10X20????,14145,"VT0.13X10SLT(G)   ",100,152,FA16,2022-02-01 08:35:55.00,2022-02-01 08:36:34.00,DI-00iAYjv3DMZyxOS12,2022-02-01 08:39:03.00,172.25.117.170,2022-02-01 08:38:59.00,Ongoing Picking
6453107,REQ:220201089016b,"F11014570457012718               27484124 KL                                                        ",4570,4570,4124 KL,P450201,#234WS0.13X10X20??,12718,"VT0.13X10SLT(W)   ",100,2748,FA16,2022-02-01 08:35:45.00,2022-02-01 08:36:34.00,DI-00iAYjv3DMZyxOS12,2022-02-01 08:39:03.00,172.25.117.170,2022-02-01 08:38:59.00,Ongoing Picking
6453632,REQ:22020110245dd,"F11014570457033683               00684121 KL                                                        ",4570,4570,4121 KL,G200202,7286-1897,33683,"YSK/TSNY6-IH24M   ",100,68,FA16,2022-02-01 10:10:23.00,2022-02-01 10:10:33.00,DI-00iAYjv3DMZyxOS12,2022-02-01 10:11:31.00,172.25.117.170,2022-02-01 10:11:29.00,Ongoing Picking
6453641,REQ:22020110de616,"F1101457045700080U               00094124 KL                                                        ",4570,4570,4124 KL,U340101,NULL,0080U,"FLB-ALT1P(6913)   ",100,9,FA16,2022-02-01 10:09:54.00,2022-02-01 10:10:01.00,DI-00iAYjv3DMZyxOS12,2022-02-01 10:12:23.00,172.25.117.170,2022-02-01 10:12:21.00,Ongoing Picking
6453674,REQ:22020110bad3e,"F11014570457027938               07064123 KL                                                        ",4570,4570,4123 KL,I70102,50350NQA22JC-B,27938,"SSG-JC-22MT-B   ",100,706,FA16,2022-02-01 10:17:16.00,2022-02-01 10:17:35.00,DI-svtObzgh6SE3I28kf,2022-02-01 10:19:02.00,172.25.117.170,2022-02-01 10:18:59.00,Ongoing Picking
6453702,REQ:220201104740b,"F11014570457001KMB               00164123 KL                                                        ",4570,4570,4123 KL,E170502,7289-7613-30,01KMB,"TSNR-10F-B   ",100,16,FA16,2022-02-01 10:18:15.00,2022-02-01 10:18:27.00,DI-svtObzgh6SE3I28kf,2022-02-01 10:19:21.00,172.25.117.170,2022-02-01 10:19:19.00,Ongoing Picking
6453796,REQ:2202011100f19,"F110145704570000WN               00054113 KL1GF                                                       ",4570,4570,4113 KL1GF,H50403,NULL,000WN,"TWSR-8NN10X55   ",100,5,FA13,2022-02-01 11:20:55.00,2022-02-01 11:20:59.00,PD-MHBSLSMGLS304WM545635FSAJKFOPW,2022-02-01 11:22:29.00,172.25.117.170,2022-02-01 11:22:25.00,Ongoing Picking
6453843,REQ:220201112c321,"F1101457045700075B               00084124 KL                                                        ",4570,4570,4124 KL,U250101,NULL,0075B,"RFB-42100   ",64,8,FA16,2022-02-01 11:35:17.00,2022-02-01 11:35:21.00,DI-CfgtryFHM15klodvkl,2022-02-01 11:52:50.00,172.25.117.170,2022-02-01 11:52:46.00,Ongoing Picking
6453913,REQ:22020101037dc,"F11014570457000CXD               00394124 KL                                                        ",4570,4570,4124 KL,P850101,NULL,00CXD,"COH-78110-1   ",10,39,FA16,2022-02-01 13:35:36.00,2022-02-01 13:36:49.00,DI-svtObzgh6SE3I28kf,2022-02-01 13:41:13.00,172.25.117.170,2022-02-01 13:41:09.00,Ongoing Picking
6453914,REQ:22020101037dc,"F11014570457000C01               00304124 KL                                                        ",4570,4570,4124 KL,S80201,NULL,00C01,"PR-78400-1   ",18,30,FA16,2022-02-01 13:35:48.00,2022-02-01 13:36:49.00,DI-svtObzgh6SE3I28kf,2022-02-01 13:41:13.00,172.25.117.170,2022-02-01 13:41:09.00,Ongoing Picking
6454153,REQ:22020103dd8af,"F11014570457001U66               00014123 KL                                                        ",4570,4570,4123 KL,AY10401,NULL,01U66,"TWWB5X205-2403   ",100,1,FA16,2022-02-01 15:22:02.00,2022-02-01 15:22:32.00,DI-svtObzgh6SE3I28kf,2022-02-01 15:23:10.00,172.25.119.232,2022-02-01 15:23:07.00,Ongoing Picking
6454167,REQ:22020103dd8af,"F11014570457001Q49               00024123 KL                                                        ",4570,4570,4123 KL,N120101,NULL,01Q49,"YSKTSNY6MX2-28M2   ",200,2,FA16,2022-02-01 15:22:15.00,2022-02-01 15:22:32.00,DI-svtObzgh6SE3I28kf,2022-02-01 15:23:10.00,172.25.119.232,2022-02-01 15:23:07.00,Ongoing Picking
6454314,REQ:220201038dcb1,"F1101457045700075B               00014114 KL                                                        ",4570,4570,4114 KL,U250101,NULL,0075B,"RFB-42100   ",64,1,FA12,2022-02-01 15:47:03.00,2022-02-01 15:47:19.00,di-G81ELFl4JKbQAsjK9,2022-02-01 15:48:15.00,172.25.119.232,2022-02-01 15:48:12.00,Ongoing Picking
6454817,REQ:2202010411ec9,"F110145704570YN5                 00573MOA KL                                                        ",4570,4570,3MOA KL,WIRE202103,NULL,YN5,"HFAS   ",450,57,WT12,2022-02-01 16:32:00.00,2022-02-01 16:33:02.00,DI-guhbnMUxv13fgKXUlm,2022-02-01 16:58:40.00,172.25.118.197,2022-02-01 16:58:36.00,Ongoing Picking
6454822,REQ:2202010411ec9,"F110145704570EJ5                 0310HONDA N/BO                                                     ",4570,4570,HONDA N/BO,WR130112,NULL,EJ5,"AVS 5.0 Y ",150,310,WT12,2022-02-01 16:32:32.00,2022-02-01 16:33:02.00,DI-guhbnMUxv13fgKXUlm,2022-02-01 16:58:43.00,172.25.118.197,2022-02-01 16:58:36.00,Ongoing Picking
6455188,REQ:2202010810842,"F11014570457019222               04682117 KL                                                        ",4570,4570,2117 KL,E60103,11875W9A02F-B,19222,"DS-WZ-2F-B   ",100,468,FA13,2022-02-01 20:22:10.00,2022-02-01 20:22:25.00,PD-WFKieqflksflkajgv565gv6ds5hjbdfjascnvs,2022-02-01 20:22:54.00,172.25.117.170,2022-02-01 20:22:50.00,Ongoing Picking
6455189,REQ:2202010810842,"F11014570457019222               04682117 KL                                                        ",4570,4570,2117 KL,E60103,11875W9A02F-B,19222,"DS-WZ-2F-B   ",100,468,FA13,2022-02-01 20:22:10.00,2022-02-01 20:22:25.00,PD-WFKieqflksflkajgv565gv6ds5hjbdfjascnvs,2022-02-01 20:22:54.00,172.25.117.170,2022-02-01 20:22:50.00,Ongoing Picking
6455198,REQ:2202010810842,"F11014570457013425               08742117 KL                                                        ",4570,4570,2117 KL,I80101,11144W9A06F-B,13425,"DS-BF-6F-B   ",100,874,FA13,2022-02-01 20:21:50.00,2022-02-01 20:22:25.00,PD-WFKieqflksflkajgv565gv6ds5hjbdfjascnvs,2022-02-01 20:22:54.00,172.25.117.170,2022-02-01 20:22:50.00,Ongoing Picking
6455200,REQ:2202010810842,"F11014570457013425               08742117 KL                                                        ",4570,4570,2117 KL,I80101,11144W9A06F-B,13425,"DS-BF-6F-B   ",100,874,FA13,2022-02-01 20:21:50.00,2022-02-01 20:22:25.00,PD-WFKieqflksflkajgv565gv6ds5hjbdfjascnvs,2022-02-01 20:22:54.00,172.25.117.170,2022-02-01 20:22:50.00,Ongoing Picking
6455208,REQ:2202010810842,"F11014570457023403               03022117 KL                                                        ",4570,4570,2117 KL,N160201,7283-8850-30,23403,"YRH-SB-6FA-B   ",700,302,FA13,2022-02-01 20:22:09.00,2022-02-01 20:22:25.00,PD-WFKieqflksflkajgv565gv6ds5hjbdfjascnvs,2022-02-01 20:22:54.00,172.25.117.170,2022-02-01 20:22:50.00,Ongoing Picking
6455218,REQ:2202010810842,"F11014570457023403               03022117 KL                                                        ",4570,4570,2117 KL,N160201,7283-8850-30,23403,"YRH-SB-6FA-B   ",700,302,FA13,2022-02-01 20:22:09.00,2022-02-01 20:22:25.00,PD-WFKieqflksflkajgv565gv6ds5hjbdfjascnvs,2022-02-01 20:22:54.00,172.25.117.170,2022-02-01 20:22:50.00,Ongoing Picking
6455335,REQ:2202010853cf5,"F11014570457031896               00254123 KL                                                        ",4570,4570,4123 KL,K80103,T30R?????-????,31896,"BND-AB150-W   ",100,25,FA16,2022-02-01 20:29:09.00,2022-02-01 20:30:27.00,PD-GKDHGKDMGKLDLKVMS40626596DHJ4D,2022-02-01 20:31:05.00,172.25.119.232,2022-02-01 20:31:02.00,Ongoing Picking
6455378,REQ:2202010890cc3,"F11014570457000BYQ               00774124 KL                                                        ",4570,4570,4124 KL,S130201,78190NYA63M-NA,00BYQ,"SSG/TSN16-LIF63M   ",25,77,FA16,2022-02-01 20:30:51.00,2022-02-01 20:31:01.00,PD-GKDHGKDMGKLDLKVMS40626596DHJ4D,2022-02-01 20:31:46.00,172.25.119.232,2022-02-01 20:31:43.00,Ongoing Picking
6455404,REQ:22020108a8b0b,"F11014570457000BVK               00091008-290KL                                                     ",4570,4570,1008-290KL,AB60201,NULL,00BVK,"J72A-LVDS-JAE-06   ",60,9,FA6,2022-02-01 20:28:28.00,2022-02-01 20:30:00.00,PD-BLSMGLSGLSgg25465g65654glkfmlapr43l5,2022-02-01 20:32:30.00,172.25.117.170,2022-02-01 20:32:26.00,Ongoing Picking
6455405,REQ:22020108a8b0b,"F11014570457000BVK               00101008-290KL                                                     ",4570,4570,1008-290KL,AB60201,NULL,00BVK,"J72A-LVDS-JAE-06   ",60,10,FA6,2022-02-01 20:28:38.00,2022-02-01 20:30:00.00,PD-BLSMGLSGLSgg25465g65654glkfmlapr43l5,2022-02-01 20:32:30.00,172.25.117.170,2022-02-01 20:32:26.00,Ongoing Picking
6455452,REQ:2202010881efb,"F110145704570BK7                 0107FAPV INITI                                                     ",4570,4570,FAPV INITI,WIRE202129,NULL,BK7,"HFAS   ",240,107,WT12,2022-02-01 20:36:18.00,2022-02-01 20:36:35.00,PD-HNFAGJSAdqwOro3tugs56fofsjfosd36Y,2022-02-01 20:39:39.00,172.25.117.170,2022-02-01 20:39:34.00,Ongoing Picking
6455453,REQ:2202010881efb,"F1101457045700SJ                 0032FAPV INITI                                                     ",4570,4570,FAPV INITI,WR140124,NULL,0SJ,"HFAS   ",290,32,WT12,2022-02-01 20:36:25.00,2022-02-01 20:36:35.00,PD-HNFAGJSAdqwOro3tugs56fofsjfosd36Y,2022-02-01 20:39:39.00,172.25.117.170,2022-02-01 20:39:34.00,Ongoing Picking
6455456,REQ:2202010881efb,"F1101457045700RW                 0003HONDA ASS                                                      ",4570,4570,HONDA ASS,WR130115,NULL,0RW,"SHE-J   ",160,3,WT12,2022-02-01 20:35:43.00,2022-02-01 20:36:35.00,PD-HNFAGJSAdqwOro3tugs56fofsjfosd36Y,2022-02-01 20:40:07.00,172.25.117.170,2022-02-01 20:39:34.00,Ongoing Picking
6455460,REQ:2202010881efb,"F1101457045700RW                 0003HONDAASS                                                       ",4570,4570,HONDAASS,WR130115,NULL,0RW,"SHE-J   ",160,3,WT12,2022-02-01 20:35:45.00,2022-02-01 20:36:35.00,PD-HNFAGJSAdqwOro3tugs56fofsjfosd36Y,2022-02-01 20:40:07.00,172.25.117.170,2022-02-01 20:39:34.00,Ongoing Picking
6455466,REQ:2202010819caf,"F11014570457005G                 0414D01L INITI                                                     ",4570,4570,D01L INITI,WIRE20257,NULL,05G,"ALVUS 1.25 LA ",1000,414,WT10,2022-02-01 20:24:37.00,2022-02-01 20:25:52.00,PD-dmfmwFWJLV564689WSFJSVFLOJFOOLV,2022-02-01 20:40:34.00,172.25.117.170,2022-02-01 20:40:31.00,Ongoing Picking
6455467,REQ:22020108886ef,"F11014570457027685               00604114 KL                                                        ",4570,4570,4114 KL,G20703,12366NQA05F-GR,27685,"SSG-TP-5F-GR   ",100,60,FA12,2022-02-01 20:40:03.00,2022-02-01 20:40:32.00,pd-wfkIEQFLKSFLKAJGV565GV6DS5HJBDFJASCNVS,2022-02-01 20:40:46.00,172.25.116.78,2022-02-01 20:40:42.00,Ongoing Picking
6455468,REQ:22020108886ef,"F11014570457027685               00614114 KL                                                        ",4570,4570,4114 KL,G20703,12366NQA05F-GR,27685,"SSG-TP-5F-GR   ",100,61,FA12,2022-02-01 20:40:05.00,2022-02-01 20:40:32.00,pd-wfkIEQFLKSFLKAJGV565GV6DS5HJBDFJASCNVS,2022-02-01 20:40:46.00,172.25.116.78,2022-02-01 20:40:42.00,Ongoing Picking
6455503,REQ:2202010890d32,"F11014570457000FCR               00454124 KL                                                        ",4570,4570,4124 KL,S80101,NULL,00FCR,"RFB-B78020   ",6,45,FA16,2022-02-01 20:54:39.00,2022-02-01 20:55:10.00,PD-GKDHGKDMGKLDLKVMS40626596DHJ4D,2022-02-01 20:55:16.00,172.25.116.78,2022-02-01 20:55:13.00,Ongoing Picking
6455504,REQ:2202010890d32,"F11014570457000FCR               00464124 KL                                                        ",4570,4570,4124 KL,S80101,NULL,00FCR,"RFB-B78020   ",6,46,FA16,2022-02-01 20:54:40.00,2022-02-01 20:55:10.00,PD-GKDHGKDMGKLDLKVMS40626596DHJ4D,2022-02-01 20:55:16.00,172.25.116.78,2022-02-01 20:55:13.00,Ongoing Picking
6455505,REQ:2202010890d32,"F11014570457000C01               00294124 KL                                                        ",4570,4570,4124 KL,S80201,NULL,00C01,"PR-78400-1   ",18,29,FA16,2022-02-01 20:54:36.00,2022-02-01 20:55:10.00,PD-GKDHGKDMGKLDLKVMS40626596DHJ4D,2022-02-01 20:55:16.00,172.25.116.78,2022-02-01 20:55:13.00,Ongoing Picking
6455837,REQ:220201107e9c2,"F1101457045700075B               00074124 KL                                                        ",4570,4570,4124 KL,U250101,NULL,0075B,"RFB-42100   ",64,7,FA16,2022-02-01 22:43:34.00,2022-02-01 22:43:46.00,PD-GKDHGKDMGKLDLKVMS40626596DHJ4D,2022-02-01 22:45:59.00,172.25.117.170,2022-02-01 22:45:54.00,Ongoing Picking
6455852,REQ:22020110756c3,"F11014570457001U64               00994123 KL                                                        ",4570,4570,4123 KL,M90301,TWWB5X150-2403,01U64,"TWWB5X150-2403   ",100,99,FA16,2022-02-01 22:44:45.00,2022-02-01 22:45:13.00,PD-GKDHGKDMGKLDLKVMS40626596DHJ4D,2022-02-01 22:47:48.00,172.25.117.170,2022-02-01 22:47:42.00,Ongoing Picking
6455862,REQ:22020110756c3,"F11014570457000HEJ               00094124 KL                                                        ",4570,4570,4124 KL,G60303,NULL,00HEJ,"LB-74558-78020-B   ",100,9,FA16,2022-02-01 22:44:36.00,2022-02-01 22:45:13.00,PD-GKDHGKDMGKLDLKVMS40626596DHJ4D,2022-02-01 22:47:49.00,172.25.117.170,2022-02-01 22:47:42.00,Ongoing Picking
6455941,REQ:2202011134799,"F110145704570007GC               00114124 KL                                                        ",4570,4570,4124 KL,S30101,NULL,007GC,"RFB-B78010   ",24,11,FA16,2022-02-01 23:26:10.00,2022-02-01 23:26:17.00,PD-GKDHGKDMGKLDLKVMS40626596DHJ4D,2022-02-01 23:29:31.00,172.25.117.170,2022-02-01 23:29:27.00,Ongoing Picking
6455945,REQ:22020111e5e0d,"F110145704570EJ5                 00311HONDA N/                                                      ",4570,4570,1HONDA N/,WR130112,NULL,EJ5,"AVS 5.0 Y ",150,31,WT12,2022-02-01 23:19:46.00,2022-02-01 23:20:52.00,PD-HNFAGJSAdqwOro3tugs56fofsjfosd36Y,2022-02-01 23:34:04.00,172.25.117.170,2022-02-01 23:33:59.00,Ongoing Picking
6455968,REQ:220201119fe6c,"F11014570457021573               48514123 KL                                                        ",4570,4570,4123 KL,J180101,82711-3F440,21573,"CL-3F440-B,D   ",100,4851,FA16,2022-02-01 23:45:37.00,2022-02-01 23:46:06.00,PD-GKDHGKDMGKLDLKVMS40626596DHJ4D,2022-02-01 23:48:44.00,172.25.117.170,2022-02-01 23:48:40.00,Ongoing Picking
6455972,REQ:220201119fe6c,"F11014570457000BBQ               00054123 KL                                                        ",4570,4570,4123 KL,P900101,NULL,00BBQ,"PR-B0C560-1   ",15,5,FA16,2022-02-01 23:45:23.00,2022-02-01 23:46:06.00,PD-GKDHGKDMGKLDLKVMS40626596DHJ4D,2022-02-01 23:48:45.00,172.25.117.170,2022-02-01 23:48:40.00,Ongoing Picking
6455976,REQ:220201119fe6c,"F11014570457014145               01534124 KL                                                        ",4570,4570,4124 KL,P410201,#234WS 0.13X10X20????,14145,"VT0.13X10SLT(G)   ",100,153,FA16,2022-02-01 23:44:48.00,2022-02-01 23:46:06.00,PD-GKDHGKDMGKLDLKVMS40626596DHJ4D,2022-02-01 23:48:45.00,172.25.117.170,2022-02-01 23:48:40.00,Ongoing Picking
6456157,REQ:22020201702de,"F110145704570003H7               00164123 KL                                                        ",4570,4570,4123 KL,F30404,6910-8137,003H7,"LEV-LIF12E72-B   ",100,16,FA16,2022-02-02 01:29:45.00,2022-02-02 01:30:12.00,PD-GKDHGKDMGKLDLKVMS40626596DHJ4D,2022-02-02 01:56:27.00,172.25.117.170,2022-02-02 01:56:21.00,Ongoing Picking
6456381,REQ:22020202c2031,"F11014570457033990               0046H!ONDA FAPV                                                1     ",4570,4570,H!ONDA FAP,O270203,7174-0477-70,33990,"YSQ-AB-C2F-Y   ",1000,46,WT12,2022-02-02 02:26:22.00,2022-02-02 02:27:02.00,PD-HNFAGJSAdqwOro3tugs56fofsjfosd36Y,2022-02-02 02:27:21.00,172.25.117.170,2022-02-02 02:27:16.00,Ongoing Picking
6456382,REQ:22020202c2031,"F1101457045700RW                 0003HONDA ASS             1                                         ",4570,4570,HONDA ASS,WR130115,NULL,0RW,"SHE-J   ",160,3,WT12,2022-02-02 02:26:31.00,2022-02-02 02:27:02.00,PD-HNFAGJSAdqwOro3tugs56fofsjfosd36Y,2022-02-02 02:27:21.00,172.25.117.170,2022-02-02 02:27:16.00,Ongoing Picking
6456383,REQ:22020202c2031,"F1101457045700RW                 0003HONDA ASS                1                                      ",4570,4570,HONDA ASS,WR130115,NULL,0RW,"SHE-J   ",160,3,WT12,2022-02-02 02:26:36.00,2022-02-02 02:27:02.00,PD-HNFAGJSAdqwOro3tugs56fofsjfosd36Y,2022-02-02 02:27:21.00,172.25.117.170,2022-02-02 02:27:16.00,Ongoing Picking
6456384,REQ:22020202c2031,"F1101457045700RW                 0003HONDA ASS                2                                      ",4570,4570,HONDA ASS,WR130115,NULL,0RW,"SHE-J   ",160,3,WT12,2022-02-02 02:26:45.00,2022-02-02 02:27:02.00,PD-HNFAGJSAdqwOro3tugs56fofsjfosd36Y,2022-02-02 02:27:21.00,172.25.117.170,2022-02-02 02:27:16.00,Ongoing Picking
6456385,REQ:22020202c2031,"F1101457045700RW                 0003HONDA ASS                         2                             ",4570,4570,HONDA ASS,WR130115,NULL,0RW,"SHE-J   ",160,3,WT12,2022-02-02 02:26:48.00,2022-02-02 02:27:02.00,PD-HNFAGJSAdqwOro3tugs56fofsjfosd36Y,2022-02-02 02:27:21.00,172.25.117.170,2022-02-02 02:27:16.00,Ongoing Picking
6456386,REQ:22020202c2031,"F1101457045700RW                 0003HONDA ASS                               2                       ",4570,4570,HONDA ASS,WR130115,NULL,0RW,"SHE-J   ",160,3,WT12,2022-02-02 02:26:50.00,2022-02-02 02:27:02.00,PD-HNFAGJSAdqwOro3tugs56fofsjfosd36Y,2022-02-02 02:27:21.00,172.25.117.170,2022-02-02 02:27:16.00,Ongoing Picking
6456387,REQ:22020202c2031,"F1101457045700RW                 0003HONDA ASS                           2                           ",4570,4570,HONDA ASS,WR130115,NULL,0RW,"SHE-J   ",160,3,WT12,2022-02-02 02:26:52.00,2022-02-02 02:27:02.00,PD-HNFAGJSAdqwOro3tugs56fofsjfosd36Y,2022-02-02 02:27:21.00,172.25.117.170,2022-02-02 02:27:16.00,Ongoing Picking
6456388,REQ:22020202c2031,"F1101457045700RW                 0003HONDA ASS                       2                               ",4570,4570,HONDA ASS,WR130115,NULL,0RW,"SHE-J   ",160,3,WT12,2022-02-02 02:26:54.00,2022-02-02 02:27:02.00,PD-HNFAGJSAdqwOro3tugs56fofsjfosd36Y,2022-02-02 02:27:21.00,172.25.117.170,2022-02-02 02:27:16.00,Ongoing Picking
6456389,REQ:22020202c2031,"F11014570457033990               0046HONDA FAPV              1                                       ",4570,4570,HONDA FAPV,O270203,7174-0477-70,33990,"YSQ-AB-C2F-Y   ",1000,46,WT12,2022-02-02 02:26:38.00,2022-02-02 02:27:02.00,PD-HNFAGJSAdqwOro3tugs56fofsjfosd36Y,2022-02-02 02:27:21.00,172.25.117.170,2022-02-02 02:27:16.00,Ongoing Picking
6456390,REQ:22020202c2031,"F11014570457033990               0046HONDA FAPV                     2                                ",4570,4570,HONDA FAPV,O270203,7174-0477-70,33990,"YSQ-AB-C2F-Y   ",1000,46,WT12,2022-02-02 02:26:42.00,2022-02-02 02:27:02.00,PD-HNFAGJSAdqwOro3tugs56fofsjfosd36Y,2022-02-02 02:27:21.00,172.25.117.170,2022-02-02 02:27:16.00,Ongoing Picking
6456391,REQ:22020202c2031,"F11014570457033990               0046HONDA FAPV                     1                                ",4570,4570,HONDA FAPV,O270203,7174-0477-70,33990,"YSQ-AB-C2F-Y   ",1000,46,WT12,2022-02-02 02:26:33.00,2022-02-02 02:27:02.00,PD-HNFAGJSAdqwOro3tugs56fofsjfosd36Y,2022-02-02 02:27:21.00,172.25.117.170,2022-02-02 02:27:16.00,Ongoing Picking
6456392,REQ:22020202c2031,"F11014570457033990               0046HONDA FAPV            1                                         ",4570,4570,HONDA FAPV,O270203,7174-0477-70,33990,"YSQ-AB-C2F-Y   ",1000,46,WT12,2022-02-02 02:26:27.00,2022-02-02 02:27:02.00,PD-HNFAGJSAdqwOro3tugs56fofsjfosd36Y,2022-02-02 02:27:21.00,172.25.117.170,2022-02-02 02:27:16.00,Ongoing Picking
6456393,REQ:22020202c2031,"F11014570457033990               0046HONDA FAPV                                                     ",4570,4570,HONDA FAPV,O270203,7174-0477-70,33990,"YSQ-AB-C2F-Y   ",1000,46,WT12,2022-02-02 02:26:13.00,2022-02-02 02:27:02.00,PD-HNFAGJSAdqwOro3tugs56fofsjfosd36Y,2022-02-02 02:27:21.00,172.25.117.170,2022-02-02 02:27:16.00,Ongoing Picking
6456397,REQ:220202020063a,"F11014570457034203               00084123 KL                                                        ",4570,4570,4123 KL,U30201,7386-9155,34203,"YSK-CJC-20MT   ",50,8,FA16,2022-02-02 02:30:26.00,2022-02-02 02:30:38.00,PD-GKDHGKDMGKLDLKVMS40626596DHJ4D,2022-02-02 02:32:22.00,172.25.117.170,2022-02-02 02:32:19.00,Ongoing Picking
6456398,REQ:220202020063a,"F11014570457034203               00074123 KL                                                        ",4570,4570,4123 KL,U30201,7386-9155,34203,"YSK-CJC-20MT   ",50,7,FA16,2022-02-02 02:30:33.00,2022-02-02 02:30:38.00,PD-GKDHGKDMGKLDLKVMS40626596DHJ4D,2022-02-02 02:32:22.00,172.25.117.170,2022-02-02 02:32:19.00,Ongoing Picking
6456405,REQ:22020202e771e,"F11014570457031161               24371008-290KL                                                     ",4570,4570,1008-290KL,AB90101,7047-0195-30,31161,"YB-31-B   ",1000,2437,FA6,2022-02-02 02:39:36.00,2022-02-02 02:39:55.00,LV-jKcNcMrCgMBoPLVlnO143,2022-02-02 02:40:32.00,172.25.116.78,2022-02-02 02:40:26.00,Ongoing Picking
6456406,REQ:22020202e771e,"F11014570457039964               22361008-290KL                                                     ",4570,4570,1008-290KL,K150101,7152-5318,39964,"TCL-181-W   ",100,2236,FA6,2022-02-02 02:39:45.00,2022-02-02 02:39:55.00,LV-jKcNcMrCgMBoPLVlnO143,2022-02-02 02:40:32.00,172.25.116.78,2022-02-02 02:40:26.00,Ongoing Picking
6456442,REQ:2202020377515,"F11014570457001RD0               02422111 KL                                                        ",4570,4570,2111 KL,P500201,TWWK8X425-2403,01RD0,"TWWK8X425-2403   ",100,242,FA12,2022-02-02 03:15:45.00,2022-02-02 03:17:55.00,DI-Rpops3BvbPXfr2ak6,2022-02-02 03:18:49.00,172.25.117.170,2022-02-02 03:18:45.00,Ongoing Picking
6456457,REQ:2202020377515,"F11014570457036041               04472114 KL                                                        ",4570,4570,2114 KL,E10206,12A88W1A01F-B,36041,"SCC-SB-2F.1-B   ",100,447,FA12,2022-02-02 03:15:19.00,2022-02-02 03:17:55.00,DI-Rpops3BvbPXfr2ak6,2022-02-02 03:18:49.00,172.25.117.170,2022-02-02 03:18:45.00,Ongoing Picking
6456474,REQ:22020203c7ae0,"F11014570457001RD0               02422111 KL                                                        ",4570,4570,2111 KL,P500201,TWWK8X425-2403,01RD0,"TWWK8X425-2403   ",100,242,FA12,2022-02-02 03:17:29.00,2022-02-02 03:17:48.00,DI-Rpops3BvbPXfr2ak6,2022-02-02 03:19:21.00,172.25.117.170,2022-02-02 03:19:14.00,Ongoing Picking
6456489,REQ:22020203c7ae0,"F11014570457036041               04472114 KL                                                        ",4570,4570,2114 KL,E10206,12A88W1A01F-B,36041,"SCC-SB-2F.1-B   ",100,447,FA12,2022-02-02 03:17:03.00,2022-02-02 03:17:48.00,DI-Rpops3BvbPXfr2ak6,2022-02-02 03:19:21.00,172.25.117.170,2022-02-02 03:19:14.00,Ongoing Picking
